Site,Site,Latitude,Longitude,Year,count
S3009,S3009,24.66235,-82.92742,2018,65
S3010,S3010,24.933889999999998,-80.54932,2018,111
S3011,S3011,24.95065,-80.55202,2018,33
S3012,S3012,24.690820000000002,-81.01318,2018,264
S3014,S3014,25.18905,-80.24928299999999,2018,55
S3015,S3015,25.213483,-80.223,2018,62
S3016,S3016,25.216267000000002,-80.23265,2018,25
S3017,S3017,25.2539,-80.18855,2018,57
S3018,S3018,25.236183,-80.20255,2018,42
S3019,S3019,25.01595,-80.37295,2018,47
S3021,S3021,24.49644,-81.69933,2018,199
S3022,S3022,25.862170000000003,-80.09907,2018,40
S3023,S3023,24.489929999999998,-81.72665,2018,150
S3024,S3024,24.46087,-81.84617,2018,15
S3025,S3025,24.508317,-81.70831700000001,2018,217
S3026,S3026,25.78405,-80.08763,2018,10
S3027,S3027,25.46377,-80.16811,2018,122
T1000,T1000,25.775570000000002,-80.09498,2019,21
T1001,T1001,25.867770999999998,-80.09923,2019,40
T1002,T1002,26.031205,-80.09998399999999,2019,32
T1003,T1003,25.900288,-80.10097900000001,2019,25
T1005,T1005,26.060097,-80.099763,2019,16
T1006,T1006,25.930979,-80.09974799999999,2019,24
T1007,T1007,26.144006,-80.090117,2019,44
T1008,T1008,25.7666,-80.098,2019,8
T1009,T1009,25.92918,-80.10076,2019,26
T1010,T1010,25.922866,-80.101807,2019,17
T1012,T1012,26.185512,-80.085792,2019,32
T1013,T1013,26.131373,-80.091215,2019,39
T1014,T1014,25.78485,-80.09532,2019,23
T1015,T1015,26.101597,-80.09444599999999,2019,13
T1016,T1016,26.056485000000002,-80.099791,2019,20
T1017,T1017,25.888544,-80.10007,2019,21
T1018,T1018,26.146715,-80.090096,2019,40
T1020,T1020,25.841617000000003,-80.111417,2019,38
T1021,T1021,25.781083,-80.09688299999999,2019,22
T1022,T1022,25.993357999999997,-80.112262,2019,10
T1023,T1023,25.785601,-80.098854,2019,13
T1024,T1024,25.872323,-80.105183,2019,29
T1025,T1025,26.052001999999998,-80.104823,2019,8
T1026,T1026,26.023098,-80.103044,2019,15
T1027,T1027,26.132301000000002,-80.095209,2019,4
T1028,T1028,26.106168,-80.103411,2019,7
T1029,T1029,26.122407,-80.101287,2019,18
T1030,T1030,26.186428,-80.087786,2019,2
T1031,T1031,25.772170000000003,-80.11392,2019,9
T1032,T1032,25.959915,-80.10651999999999,2019,18
T1033,T1033,25.935592,-80.115691,2019,8
T1034,T1034,26.156684,-80.09602199999999,2019,38
T1035,T1035,26.109754000000002,-80.09938299999999,2019,20
T1036,T1036,26.189135999999998,-80.087765,2019,9
T1037,T1037,25.774829999999998,-80.10083,2019,4
T1038,T1038,25.928351,-80.112749,2019,16
T1041,T1041,25.958183,-80.115783,2019,9
T1042,T1042,26.125072,-80.09426500000001,2019,36
T1043,T1043,26.191864000000002,-80.090746,2019,6
T1044,T1044,25.925654,-80.114766,2019,10
T1045,T1045,25.8073,-80.105633,2019,9
T1046,T1046,25.797267,-80.09775,2019,33
T1047,T1047,26.087201,-80.102556,2019,11
T1048,T1048,25.8416,-80.105367,2019,11
T1060,T1060,26.72513,-80.0295,2019,4
T1061,T1061,26.722479999999997,-80.03043000000001,2019,1
T1067,T1067,26.695970000000003,-80.03057,2019,24
T1068,T1068,26.236909999999998,-80.075379,2019,9
T1069,T1069,25.914684,-80.092883,2019,17
T1070,T1070,25.957144,-80.096553,2019,12
T1071,T1071,26.231493,-80.075422,2019,19
T1073,T1073,26.043808,-80.093891,2019,10
T1074,T1074,26.228796999999997,-80.077445,2019,21
T1075,T1075,25.77582,-80.09258,2019,21
T1076,T1076,25.77925,-80.093915,2019,16
T1077,T1077,25.964367000000003,-80.096498,2019,3
T1080,T1080,26.0889,-80.085544,2019,18
T1081,T1081,26.206188,-80.071618,2019,29
T1082,T1082,26.21521,-80.070545,2019,59
T1083,T1083,26.258513,-80.06519399999999,2019,18
T1085,T1085,26.267535,-80.064121,2019,33
T1088,T1088,26.574254999999997,-80.026499,2019,7
T1089,T1089,26.587790000000002,-80.02538,2019,4
T1093,T1093,25.77938,-80.08773000000001,2019,32
T1097,T1097,26.562533000000002,-80.02860600000001,2019,3
T1098,T1098,26.567943,-80.027556,2019,8
T1099,T1099,26.569740999999997,-80.026537,2019,9
T1100,T1100,24.554118,-81.685774,2019,12
T1101,T1101,24.566003,-81.653251,2019,21
T1103,T1103,24.695662,-81.03608299999999,2019,19
T1104,T1104,24.692945,-81.060795,2019,34
T1109,T1109,24.53453,-81.61828,2019,168
T1110,T1110,24.5534,-81.58691,2019,71
T1114,T1114,24.511272,-81.768455,2019,123
T1115,T1115,24.51074,-81.69975,2019,158
T1118,T1118,24.592229999999997,-81.39856999999999,2019,117
T1119,T1119,24.5203,-81.71806,2019,188
T1120,T1120,24.524373,-81.672779,2019,175
T1121,T1121,24.52978,-81.61429,2019,110
T1123,T1123,24.478675,-81.942918,2019,87
T1127,T1127,24.564792,-81.49722,2019,134
T1128,T1128,24.59337,-81.36518000000001,2019,152
T1130,T1130,24.571089999999998,-81.45838,2019,132
T1131,T1131,24.719133,-80.932271,2019,80
T1132,T1132,24.674882999999998,-81.056833,2019,103
T1133,T1133,24.67377,-81.04694,2019,122
T1134,T1134,24.696568,-81.021254,2019,7
T1135,T1135,25.056537,-80.382837,2019,67
T1136,T1136,25.178936,-80.28993,2019,38
T1137,T1137,25.135772,-80.328869,2019,75
T1140,T1140,25.299583,-80.218701,2019,36
T1141,T1141,25.289671,-80.222737,2019,55
T1142,T1142,25.100620000000003,-80.343937,2019,46
T1145,T1145,25.47387,-80.15194,2019,55
T1146,T1146,25.48309,-80.14664,2019,69
T1149,T1149,25.49438,-80.13874,2019,47
T1150,T1150,25.51225,-80.12640999999999,2019,28
T1155,T1155,25.416647,-80.159284,2019,100
T1157,T1157,24.45819,-81.91203,2019,97
T1158,T1158,24.51643,-81.61053000000001,2019,153
T1160,T1160,24.502755,-81.65983299999999,2019,1
T1162,T1162,24.47963,-81.88355,2019,68
T1163,T1163,24.467316,-81.879685,2019,106
T1164,T1164,24.52447,-81.56314,2019,221
T1165,T1165,24.517393,-81.615489,2019,2
T1168,T1168,25.270608,-80.20399,2019,97
T1171,T1171,25.071704999999998,-80.340125,2019,10
T1184,T1184,24.511249,-81.570053,2019,11
T1185,T1185,24.447789999999998,-81.971298,2019,31
T1187,T1187,24.479836,-81.733725,2019,57
T1190,T1190,24.476020000000002,-81.88948,2019,112
T1191,T1191,24.44973,-82.00577,2019,4
T1195,T1195,24.649593,-81.061763,2019,53
T1199,T1199,25.129255999999998,-80.287242,2019,42
T1201,T1201,24.934101000000002,-80.48348100000001,2019,66
T1204,T1204,25.448908,-80.117289,2019,47
T1208,T1208,24.52896,-81.47511,2019,115
T1209,T1209,24.443456,-81.942656,2019,28
T1210,T1210,24.556148,-81.360918,2019,30
T1211,T1211,24.442510000000002,-81.949554,2019,38
T1212,T1212,24.51126,-81.567092,2019,26
T1213,T1213,24.436903,-81.979106,2019,18
T1215,T1215,24.434264000000002,-81.96823499999999,2019,19
T1216,T1216,24.65954,-80.994564,2019,57
T1217,T1217,24.737068,-80.792828,2019,64
T1222,T1222,24.90875,-80.52705999999999,2019,12
T1223,T1223,25.41285,-80.127494,2019,35
T1224,T1224,25.423667000000002,-80.124433,2019,20
T1226,T1226,24.491892,-81.66569799999999,2019,27
T1227,T1227,24.48882,-81.67448,2019,107
T1230,T1230,25.191332,-80.240235,2019,60
T1232,T1232,25.382219,-80.13964200000001,2019,17
T1235,T1235,24.523170999999998,-81.519761,2019,20
T1236,T1236,24.52127,-81.57803,2019,215
T1237,T1237,24.625182000000002,-81.108187,2019,16
T1238,T1238,24.626082999999998,-81.111152,2019,42
T1239,T1239,24.626989000000002,-81.1072,2019,32
T1242,T1242,25.567084,-80.098505,2019,44
T1243,T1243,24.6047073,-82.9305083,2019,155
T1244,T1244,24.7272017,-82.8088364,2019,145
T1246,T1246,24.7215579,-82.82753509999999,2019,150
T1247,T1247,24.70334,-82.85956999999999,2019,67
T1248,T1248,24.6967604,-82.8617614,2019,96
T1255,T1255,24.7163599,-82.8828089,2019,46
T1257,T1257,24.6963398,-82.8953547,2019,37
T1259,T1259,24.706467899999996,-82.8796952,2019,70
T1262,T1262,24.653510999999998,-82.78011109999998,2019,145
T1264,T1264,24.6469658,-82.94399920000001,2019,72
T1265,T1265,24.656172199999997,-82.78410059999999,2019,74
T1269,T1269,24.7134217,-82.82840470000001,2019,28
T1270,T1270,24.719534699999997,-82.8452971,2019,57
T1271,T1271,24.7227953,-82.7998765,2019,123
T1278,T1278,24.6010333,-82.9353892,2019,108
T1279,T1279,24.5857392,-82.9312046,2019,68
T1281,T1281,24.5887991,-82.97370740000001,2019,3
T1283,T1283,24.6434,-82.85579,2019,71
T1286,T1286,24.5726036,-82.9695047,2019,36
T1287,T1287,24.7200278,-82.80477890000002,2019,159
T1291,T1291,24.715774399999997,-82.7829726,2019,78
T1292,T1292,24.704109600000002,-82.7768766,2019,42
T2008,T2008,26.063708,-80.099736,2019,21
T2011,T2011,25.874104,-80.101178,2019,32
T2036,T2036,25.7929,-80.12173,2019,7
T2044,T2044,25.909372,-80.10989599999999,2019,6
T2100,T2100,24.615712,-81.37887099999999,2019,15
T2114,T2114,24.574849,-81.458743,2019,7
T2118,T2118,24.565799,-81.464636,2019,69
T2129,T2129,24.55255,-81.57993,2019,142
T2153,T2153,25.453506,-80.13118,2019,59
T2164,T2164,24.493560000000002,-81.696302,2019,282
T2166,T2166,24.705588,-80.937221,2019,105
T2169,T2169,25.131142,-80.30409499999999,2019,17
T2170,T2170,25.119408,-80.305153,2019,76
T2177,T2177,25.119394,-80.302177,2019,21
T2183,T2183,24.544214999999998,-81.433948,2019,25
T2186,T2186,24.447643,-81.993987,2019,42
T2202,T2202,25.13099,-80.272352,2019,17
T2212,T2212,24.46871,-81.790891,2019,21
T2215,T2215,24.552495,-81.37769300000001,2019,79
T2221,T2221,25.003318,-80.397968,2019,29
T2234,T2234,25.138329000000002,-80.29611700000001,2019,37
T2236,T2236,24.546101,-81.405321,2019,112
T2238,T2238,24.62428,-81.10621,2019,92
T2242,T2242,25.401129,-80.130561,2019,21
T2245,T2245,24.5822297,-82.92325240000001,2019,109
T2249,T2249,24.6533608,-82.93817109999999,2019,66
T2253,T2253,24.591594399999998,-82.8967361,2019,95
T2261,T2261,24.6113776,-82.97307420000001,2019,55
T2287,T2287,24.6300237,-82.85583259999999,2019,69
T2288,T2288,24.6416466,-82.7908089,2019,87
T3000,T3000,24.642592,-82.93605,2019,45
T3001,T3001,24.631552,-82.904301,2019,105
T3002,T3002,24.4358,-81.94574,2019,87
T3003,T3003,24.5164,-81.92475,2019,56
T3004,T3004,25.921670000000002,-80.1004,2019,34
T3005,T3005,24.49409,-81.86652,2019,80
T3006,T3006,24.47695,-81.87889,2019,75
T3007,T3007,25.32245,-80.21149,2019,67
T3008,T3008,24.65454,-81.02087,2019,22
T3009,T3009,24.58565,-82.93261,2019,153
T3010,T3010,24.66416,-82.8653,2019,88
T3011,T3011,24.66169,-82.84876,2019,181
T3012,T3012,24.677979999999998,-82.8146,2019,79
T3013,T3013,24.67318,-82.82211,2019,245
T3014,T3014,24.67194,-82.82504,2019,131
T3015,T3015,24.72202,-82.83511999999999,2019,132
T3016,T3016,24.60213,-82.91069,2019,101
T3017,T3017,24.59649,-82.9173,2019,46
T3018,T3018,24.60049,-82.88809,2019,9
T3019,T3019,24.61371,-82.87120999999999,2019,51
T3020,T3020,24.61995,-82.90478,2019,25
T3021,T3021,24.69724,-82.88615,2019,52
T3022,T3022,24.6805,-82.8853,2019,96
T3023,T3023,24.613670000000003,-82.92639,2019,21
T3024,T3024,24.605339999999998,-82.90132,2019,120
T3025,T3025,24.60874,-82.94514000000001,2019,157
T3026,T3026,24.68807,-82.77266999999999,2019,84
T3027,T3027,24.85506,-80.61031,2019,33
T3028,T3028,24.87001,-80.59869,2019,56
T3029,T3029,25.04407,-80.36816999999999,2019,117
T3030,T3030,24.99912,-80.42215999999999,2019,32
T3031,T3031,25.00256,-80.42326,2019,92
T3032,T3032,24.98846,-80.46744,2019,68
T3033,T3033,24.93582,-80.54835,2019,90
T3034,T3034,26.569783,-80.0265,2019,5
T3036,T3036,24.95176,-80.498657,2019,57
T3037,T3037,24.951268,-80.534832,2019,148
T3038,T3038,24.904888,-80.538641,2019,72
T3039,T3039,24.903066,-80.565275,2019,8
T3040,T3040,24.900172,-80.566562,2019,10
T3041,T3041,25.51237,-80.13905,2019,83
T3042,T3042,25.57542,-80.10221,2019,92
T3043,T3043,24.69574,-80.94561,2019,22
T3044,T3044,24.709310000000002,-80.87028000000001,2019,56
T3045,T3045,24.46645,-82.00233,2019,130
T3046,T3046,24.471,-81.882,2019,105
T3047,T3047,26.2297,-80.08753,2019,7
T3048,T3048,26.26381,-80.0767117,2019,16
T3049,T3049,26.68342,-80.03177,2019,25
T3050,T3050,24.46467,-81.87879000000001,2019,29
T3051,T3051,26.172888,-80.082035,2019,17
T3052,T3052,26.709870000000002,-80.02998000000001,2019,15
T3053,T3053,26.726470000000003,-80.03248,2019,17
T3054,T3054,25.210233300000002,-80.2169,2019,16
T3055,T3055,26.72087,-80.03158,2019,5
T3056,T3056,25.270167,-80.204167,2019,66
T3057,T3057,25.270262,-80.20496700000001,2019,59
T3058,T3058,25.23595,-80.244667,2019,92
T3059,T3059,25.13815,-80.296033,2019,60
T3060,T3060,25.1344,-80.32928299999999,2019,105
T3061,T3061,25.178867,-80.28993299999999,2019,46
T3062,T3062,26.71792,-80.03087,2019,5
T3063,T3063,26.73085,-80.02946999999999,2019,13
T3064,T3064,24.69304,-80.94611,2019,42
